time;position;velocity;reward;puff;CTRL;Cloud;Switch_ID;teleport;port_A;port_B;port_C;Trigger;optoport;Systime;Keyboard;
10,88;-174,07;60;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3395733;NONE;
10,89;-166,87;6;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3495231;NONE;
10,9;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3585522;NONE;
10,91;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3686175;NONE;
10,92;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3772538;NONE;
10,93;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3871460;NONE;
10,94;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.3970673;NONE;
10,95;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4064320;NONE;
10,96;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4156059;NONE;
10,97;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4260452;NONE;
10,98;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4346464;NONE;
10,99;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4442539;NONE;
11;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4539174;NONE;
11,01;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4636767;NONE;
11,02;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4736024;NONE;
11,03;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.4830752;NONE;
11,04;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5012517;NONE;
11,05;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5108710;NONE;
11,06;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5206257;NONE;
11,07;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5307830;NONE;
11,08;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5396722;NONE;
11,09;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5496562;NONE;
11,1;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5593053;NONE;
11,11;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5684109;NONE;
11,12;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5784401;NONE;
11,13;-166,15;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5876511;NONE;
11,14;-166,15;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.5971466;NONE;
11,15;-166,03;4;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6071458;NONE;
11,16;-165,55;18;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6168671;NONE;
11,17;-163,39;18;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6264238;NONE;
11,18;-161,23;45;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6360094;NONE;
11,19;-155,83;49;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6452047;NONE;
11,2;-149,95;14;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6543647;NONE;
11,21;-148,27;31;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6649525;NONE;
11,22;-144,55;30;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6738241;NONE;
11,23;-140,95;96;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6846511;NONE;
11,24;-129,43;65;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.6937685;NONE;
11,25;-121,63;66;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7036877;NONE;
11,26;-113,71;123;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7138725;NONE;
11,27;-98,95;72;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7238168;NONE;
11,28;-90,31001;43;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7324995;NONE;
11,29;-85,15001;-2;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7518778;NONE;
11,3;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7620780;NONE;
11,31;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7713134;NONE;
11,32;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7806715;NONE;
11,33;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7907956;NONE;
11,34;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.7996163;NONE;
11,35;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8094217;NONE;
11,36;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8194804;NONE;
11,37;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8286241;NONE;
11,38;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8383125;NONE;
11,39;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8471891;NONE;
11,4;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8571677;NONE;
11,41;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8669075;NONE;
11,42;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8764201;NONE;
11,43;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8852305;NONE;
11,44;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.8948880;NONE;
11,45;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9049746;NONE;
11,46;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9140869;NONE;
11,47;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9243885;NONE;
11,48;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9339619;NONE;
11,49;-85,39001;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9436197;NONE;
11,5;-85,39001;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9528528;NONE;
11,51;-85,27;33;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9718366;NONE;
11,52;-81,31001;30;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9815840;NONE;
11,53;-77,71001;67;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:03.9918807;NONE;
11,54;-69,67001;91;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0014854;NONE;
11,55;-58,75001;106;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0104012;NONE;
11,56;-46,03001;124;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0212999;NONE;
11,57;-31,15001;60;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0307411;NONE;
11,58;-23,95;48;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0407686;NONE;
11,59;-18,19;72;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0496216;NONE;
11,6;-9,550005;29;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0594928;NONE;
11,61;-6,070004;9;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0693069;NONE;
11,62;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0782811;NONE;
11,63;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0886145;NONE;
11,64;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.0978301;NONE;
11,65;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1076763;NONE;
11,66;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1167637;NONE;
11,67;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1259410;NONE;
11,68;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1354249;NONE;
11,69;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1449743;NONE;
11,7;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1649568;NONE;
11,71;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1731127;NONE;
11,72;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1837225;NONE;
11,73;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.1926795;NONE;
11,74;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2032265;NONE;
11,75;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2117519;NONE;
11,76;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2221721;NONE;
11,77;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2311712;NONE;
11,78;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2403213;NONE;
11,79;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2501515;NONE;
11,8;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2597570;NONE;
11,81;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2694079;NONE;
11,82;-4,990005;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2786864;NONE;
11,83;-4,990005;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2886883;NONE;
11,84;-4,870005;6;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.2982417;NONE;
11,85;-4,150005;16;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3068525;NONE;
11,86;-2,230005;42;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3173956;NONE;
11,87;2,809995;58;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3273675;NONE;
11,88;9,769996;84;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3368581;NONE;
11,89;19,84999;97;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3470610;NONE;
11,9;31,48999;125;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3566662;NONE;
11,91;46,48999;144;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3672668;NONE;
11,92;63,76999;146;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3772926;NONE;
11,93;81,28999;117;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3866578;NONE;
11,94;95,32999;89;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.3966817;NONE;
11,95;106,01;41;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4062791;NONE;
11,96;110,93;19;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4151273;NONE;
11,97;113,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4340065;NONE;
11,98;113,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4438218;NONE;
11,99;113,21;-2;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4530516;NONE;
12;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4626636;NONE;
12,01;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4723797;NONE;
12,02;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4817333;NONE;
12,03;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.4911637;NONE;
12,04;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5007791;NONE;
12,05;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5102594;NONE;
12,06;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5195018;NONE;
12,07;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5297067;NONE;
12,08;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5394770;NONE;
12,09;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5486973;NONE;
12,1;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5587246;NONE;
12,11;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5683742;NONE;
12,12;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5785028;NONE;
12,13;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5866254;NONE;
12,14;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.5967731;NONE;
12,15;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6068414;NONE;
12,16;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6158210;NONE;
12,17;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6258703;NONE;
12,18;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6439589;NONE;
12,19;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6534252;NONE;
12,2;112,97;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6634504;NONE;
12,21;112,97;13;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6726592;NONE;
12,22;114,53;25;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6826082;NONE;
12,23;117,53;16;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.6926335;NONE;
12,24;119,45;36;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7014686;NONE;
12,25;123,77;15;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7118394;NONE;
12,26;125,57;40;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7217497;NONE;
12,27;130,37;85;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7316453;NONE;
12,28;140,57;122;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7417489;NONE;
12,29;155,21;85;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7513800;NONE;
12,3;165,41;166;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7614441;NONE;
12,31;185,33;124;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7716742;NONE;
12,32;200,21;71;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7807232;NONE;
12,33;208,73;42;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7904693;NONE;
12,34;213,77;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.7995847;NONE;
12,35;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8097457;NONE;
12,36;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8194293;NONE;
12,37;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8286189;NONE;
12,38;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8385652;NONE;
12,39;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8472719;NONE;
12,4;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8568278;NONE;
12,41;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8664668;NONE;
12,42;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8769130;NONE;
12,43;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8863989;NONE;
12,44;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.8952532;NONE;
12,45;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9145616;NONE;
12,46;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9242879;NONE;
12,47;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9334416;NONE;
12,48;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9433299;NONE;
12,49;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9524127;NONE;
12,5;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9614355;NONE;
12,51;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9716007;NONE;
12,52;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9817731;NONE;
12,53;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:04.9906771;NONE;
12,54;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0004313;NONE;
12,55;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0101210;NONE;
12,56;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0199711;NONE;
12,57;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0296376;NONE;
12,58;213,89;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0383948;NONE;
12,59;213,89;3;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0483917;NONE;
12,6;214,25;9;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0582504;NONE;
12,61;215,33;25;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0673260;NONE;
12,62;218,33;26;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0768847;NONE;
12,63;221,45;74;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0870166;NONE;
12,64;230,33;84;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.0965574;NONE;
12,65;240,41;107;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1070877;NONE;
12,66;253,25;118;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1173045;NONE;
12,67;267,41;67;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1269055;NONE;
12,68;275,45;71;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1363828;NONE;
12,69;283,97;116;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1459273;NONE;
12,7;297,89;35;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1562912;NONE;
12,71;302,09;51;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1649040;NONE;
12,72;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1840238;NONE;
12,73;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.1934275;NONE;
12,74;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2038526;NONE;
12,75;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2127697;NONE;
12,76;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2226634;NONE;
12,77;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2315717;NONE;
12,78;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2416586;NONE;
12,79;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2509899;NONE;
12,8;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2611325;NONE;
12,81;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2693008;NONE;
12,82;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2804151;NONE;
12,83;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2896627;NONE;
12,84;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.2987462;NONE;
12,85;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3086337;NONE;
12,86;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3182557;NONE;
12,87;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3274578;NONE;
12,88;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3375717;NONE;
12,89;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3467818;NONE;
12,9;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3559294;NONE;
12,91;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3657153;NONE;
12,92;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3757560;NONE;
12,93;308,21;0;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.3947877;NONE;
12,94;308,21;1;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4036613;NONE;
12,95;308,33;3;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4131844;NONE;
12,96;308,69;18;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4232617;NONE;
12,97;310,85;31;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4331576;NONE;
12,98;314,57;24;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4428411;NONE;
12,99;317,45;61;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4516360;NONE;
13;324,77;88;0;0;1;0;8;0;0;0;1;0;0;2024-03-04 13:06:05.4617429;NONE;
13,01;335,33;84;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.4716409;NONE;
13,02;345,41;95;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.4814482;NONE;
13,03;356,81;61;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.4914159;NONE;
13,04;364,13;127;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.5012623;NONE;
13,05;379,37;105;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.5115730;NONE;
13,06;391,97;76;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.5203588;NONE;
13,07;401,09;53;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:06:05.5303878;NONE;
13,08;407,45;10;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5396695;NONE;
13,09;408,65;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5494524;NONE;
13,1;408,65;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5586187;NONE;
13,11;408,65;-1;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5687377;NONE;
13,12;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5783760;NONE;
13,13;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5868996;NONE;
13,14;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.5975180;NONE;
13,15;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6069788;NONE;
13,16;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6165523;NONE;
13,17;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6258140;NONE;
13,18;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6348483;NONE;
13,19;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6545040;NONE;
13,2;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6633465;NONE;
13,21;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6733743;NONE;
13,22;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6828022;NONE;
13,23;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.6923812;NONE;
13,24;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7023852;NONE;
13,25;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7117326;NONE;
13,26;408,53;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7208035;NONE;
13,27;408,53;-2;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7305339;NONE;
13,28;408,29;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7396523;NONE;
13,29;408,29;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7493622;NONE;
13,3;408,29;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7590224;NONE;
13,31;408,29;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7683075;NONE;
13,32;408,29;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7783917;NONE;
13,33;408,29;0;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7882934;NONE;
13,34;408,29;6;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.7968817;NONE;
13,35;409,01;20;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8068450;NONE;
13,36;411,41;21;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8164795;NONE;
13,37;413,93;45;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8262584;NONE;
13,38;419,33;21;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8365139;NONE;
13,39;421,8499;52;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8462006;NONE;
13,4;428,0899;63;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8556927;NONE;
13,41;435,6499;47;0;0;0;1;8;0;0;0;0;0;0;2024-03-04 13:06:05.8644977;NONE;
